540 | 00000001400100B8 | 49:83C7 08               | add r15,8                               | r15: 15FC78-> 15FC80 rflags: 206-> 212            |                                                   |
541 | 00000001400100BC | 4C:01D9                  | add rcx,r11                             | rcx: 15FE10-> 15FE5C rflags: 212-> 206            |                                                   | r11:"愾S"
542 | 00000001400100BF | 9C                       | pushfq                                  | rsp: 15DD10-> 15DD08 rflags: 206-> 204            | 000000000015DD08: 0-> 206                         |
543 | 00000001400100C0 | 41:5B                    | pop r11                                 | rsp: 15DD08-> 15DD10 r11: 4C-> 206 rflags: 204->  | 000000000015DD08: 206-> 206                       | r11:"愾S"
544 | 00000001400100C2 | 51                       | push rcx                                | rsp: 15DD10-> 15DD08                              | 000000000015DD08: 0-> 15FE5C                      |
545 | 00000001400100C3 | 48:B9 FF0B014001000000   | mov rcx,consoleapplication1_protected - | rcx: 15FE5C-> 140010BFF                           |                                                   |
546 | 00000001400100CD | 48:83C1 28               | add rcx,28                              | rcx: 140010BFF-> 140010C27 rflags: 206-> 216      |                                                   |
547 | 00000001400100D1 | 4C:8959 78               | mov qword ptr ds:[rcx+78],r11           |                                                   | 0000000140010C9F: 206-> 206                       | r11:"愾S"
548 | 00000001400100D5 | 59                       | pop rcx                                 | rcx: 140010C27-> 15FE5C rsp: 15DD08-> 15DD10      | 000000000015DD08: 15FE5C-> 15FE5C                 |
549 | 00000001400100D6 | 49:83EF 08               | sub r15,8                               | r15: 15FC80-> 15FC78                              |                                                   |
54A | 00000001400100DA | 49:890F                  | mov qword ptr ds:[r15],rcx              |                                                   | 000000000015FC78: 15FE10-> 15FE5C                 |
54B | 00000001400100DD | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 15FE5C-> FFFFFF6F                            | 000000014001169B: DFFFFFF6F-> DFFFFFF6F           |
54C | 00000001400100E0 | 49:83C2 04               | add r10,4                               | r10: 14001169B-> 14001169F rflags: 216-> 206      |                                                   |
54D | 00000001400100E4 | 44:29C9                  | sub ecx,r9d                             | rcx: FFFFFF6F-> 789A6530                          |                                                   |
54E | 00000001400100E7 | 44:31C9                  | xor ecx,r9d                             | rcx: 789A6530-> FFFFFF0F rflags: 206-> 286        |                                                   |
54F | 00000001400100EA | F7D1                     | not ecx                                 | rcx: FFFFFF0F-> F0                                |                                                   |
550 | 00000001400100EC | 41:01C9                  | add r9d,ecx                             | r9: 87659A3F-> 87659B2F rflags: 286-> 282         |                                                   |
551 | 00000001400100EF | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 000000014001142F: 14001037C-> 14001037C           |
552 | 000000014001037C | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: F0-> D                                       | 000000014001169F: FFFFFF6F0000000D-> FFFFFF6F0000 |
553 | 000000014001037F | 49:83C2 04               | add r10,4                               | r10: 14001169F-> 1400116A3 rflags: 282-> 216      |                                                   |
554 | 0000000140010383 | 44:29C9                  | sub ecx,r9d                             | rcx: D-> 789A64DE rflags: 216-> 217               |                                                   |
555 | 0000000140010386 | 44:31C9                  | xor ecx,r9d                             | rcx: 789A64DE-> FFFFFFF1 rflags: 217-> 282        |                                                   |
556 | 0000000140010389 | F7D1                     | not ecx                                 | rcx: FFFFFFF1-> E                                 |                                                   |
557 | 000000014001038B | 41:01C9                  | add r9d,ecx                             | r9: 87659B2F-> 87659B3D rflags: 282-> 292         |                                                   |
558 | 000000014001038E | 83F9 10                  | cmp ecx,10                              | rflags: 292-> 283                                 |                                                   |
